station,train_name,final_destination_station,delay_in_min,time,is_canceled,train_type,train_line_ride_id,train_line_station_num,arrival_planned_time,arrival_change_time,departure_planned_time,departure_change_time
Stuttgart Hbf,ICE 595,München Hbf,98,2024-07-19 14:53:00,False,ICE,-1022737495770976944-2407190723,8,2024-07-19 13:08:00,2024-07-19 14:48:00,2024-07-19 13:15:00,2024-07-19 14:53:00
Stuttgart Hbf,ICE 2506,Frankfurt(Main)Hbf,10,2024-07-19 14:15:00,False,ICE,-3190940513038667025-2407191148,5,2024-07-19 13:59:00,2024-07-19 14:06:00,2024-07-19 14:05:00,2024-07-19 14:15:00
Stuttgart Hbf,ICE 1096,Hamburg Hbf,17,2024-07-19 15:08:00,False,ICE,7265904803286392428-2407191247,5,2024-07-19 14:43:00,2024-07-19 15:03:00,2024-07-19 14:51:00,2024-07-19 15:08:00
Stuttgart Hbf,ICE 2405,München Hbf,25,2024-07-19 14:39:00,False,ICE,-5623276319120077997-2407190629,18,2024-07-19 14:08:00,2024-07-19 14:31:00,2024-07-19 14:14:00,2024-07-19 14:39:00
Stuttgart Hbf,ICE 567,München Hbf,6,2024-07-19 14:57:00,False,ICE,3762301582140299933-2407191404,3,2024-07-19 14:45:00,2024-07-19 14:52:00,2024-07-19 14:51:00,2024-07-19 14:57:00
Stuttgart Hbf,ICE 2507,München Hbf,3,2024-07-19 16:02:00,False,ICE,8807778814697037054-2407191354,4,2024-07-19 15:53:00,2024-07-19 15:57:00,2024-07-19 15:59:00,2024-07-19 16:02:00
Stuttgart Hbf,ICE 564,Karlsruhe Hbf,0,2024-07-19 15:09:00,True,ICE,-1073960129091467682-2407191303,5,2024-07-19 15:02:00,2024-07-19 15:02:00,2024-07-19 15:09:00,2024-07-19 15:09:00
Stuttgart Hbf,ICE 2504,Frankfurt(Main)Hbf,13,2024-07-19 16:18:00,False,ICE,-3746817127465080930-2407191348,5,2024-07-19 15:59:00,2024-07-19 16:13:00,2024-07-19 16:05:00,2024-07-19 16:18:00
Stuttgart Hbf,ICE 2404,Hamburg-Altona,19,2024-07-19 16:10:00,False,ICE,9027111534189161094-2407191327,5,2024-07-19 15:45:00,2024-07-19 16:05:00,2024-07-19 15:51:00,2024-07-19 16:10:00
Stuttgart Hbf,ICE 597,München Hbf,101,2024-07-19 16:56:00,True,ICE,434865117917205190-2407190924,8,2024-07-19 15:08:00,2024-07-19 18:22:00,2024-07-19 15:15:00,2024-07-19 16:56:00
Stuttgart Hbf,ICE 594,Hamburg Hbf,15,2024-07-19 17:06:00,False,ICE,1140779865956290650-2407191446,5,2024-07-19 16:43:00,2024-07-19 16:47:00,2024-07-19 16:51:00,2024-07-19 17:06:00
Stuttgart Hbf,ICE 569,München Hbf,6,2024-07-19 16:57:00,False,ICE,-7759827436146803415-2407191604,3,2024-07-19 16:45:00,2024-07-19 16:47:00,2024-07-19 16:51:00,2024-07-19 16:57:00
Stuttgart Hbf,ICE 2407,München Hbf,72,2024-07-19 17:26:00,False,ICE,-6564341875414589886-2407190829,18,2024-07-19 16:08:00,2024-07-19 17:18:00,2024-07-19 16:14:00,2024-07-19 17:26:00
Stuttgart Hbf,ICE 599,München Hbf,87,2024-07-19 18:41:00,False,ICE,3567808221161966225-2407191124,8,2024-07-19 17:08:00,2024-07-19 18:32:00,2024-07-19 17:14:00,2024-07-19 18:41:00
Stuttgart Hbf,ICE 2509,München Hbf,6,2024-07-19 18:05:00,False,ICE,-8570183957246820181-2407191554,4,2024-07-19 17:52:00,2024-07-19 18:00:00,2024-07-19 17:59:00,2024-07-19 18:05:00
Stuttgart Hbf,ICE 562,Saarbrücken Hbf,0,2024-07-19 17:08:00,True,ICE,-6869650552962585885-2407191502,5,2024-07-19 17:02:00,2024-07-19 17:02:00,2024-07-19 17:08:00,2024-07-19 17:08:00
Stuttgart Hbf,ICE 2402,Dortmund Hbf,18,2024-07-19 18:09:00,False,ICE,-5049952125224097798-2407191528,5,2024-07-19 17:45:00,2024-07-19 18:01:00,2024-07-19 17:51:00,2024-07-19 18:09:00
Stuttgart Hbf,ICE 2502,Frankfurt(Main)Hbf,9,2024-07-19 18:14:00,False,ICE,-1481309699314519873-2407191547,5,2024-07-19 17:59:00,2024-07-19 18:09:00,2024-07-19 18:05:00,2024-07-19 18:14:00
Stuttgart Hbf,ICE 592,Frankfurt(Main)Hbf,13,2024-07-19 19:04:00,False,ICE,5089820149948252230-2407191646,5,2024-07-19 18:43:00,2024-07-19 18:50:00,2024-07-19 18:51:00,2024-07-19 19:04:00
Stuttgart Hbf,ICE 2409,München Hbf,40,2024-07-19 18:54:00,False,ICE,4921089780310698838-2407191030,18,2024-07-19 18:08:00,2024-07-19 18:45:00,2024-07-19 18:14:00,2024-07-19 18:54:00
Stuttgart Hbf,ICE 1069,München Hbf,0,2024-07-19 18:51:00,True,ICE,7280991471195430281-2407191804,3,2024-07-19 18:45:00,2024-07-19 18:45:00,2024-07-19 18:51:00,2024-07-19 18:51:00
Stuttgart Hbf,ICE 266,Basel SBB,0,2024-07-19 19:12:00,True,ICE,-2795453744905001153-2407191659,6,2024-07-19 19:02:00,2024-07-19 19:02:00,2024-07-19 19:12:00,2024-07-19 19:12:00
Stuttgart Hbf,ICE 2500,Frankfurt(Main)Hbf,8,2024-07-19 20:13:00,False,ICE,7958024030493783972-2407191747,5,2024-07-19 19:59:00,2024-07-19 20:09:00,2024-07-19 20:05:00,2024-07-19 20:13:00
Stuttgart Hbf,ICE 2511,München Hbf,17,2024-07-19 20:16:00,False,ICE,-6444941605235901936-2407191747,4,2024-07-19 19:53:00,2024-07-19 19:55:00,2024-07-19 19:59:00,2024-07-19 20:16:00
Stuttgart Hbf,ICE 2400,Berlin Ostbahnhof,7,2024-07-19 19:58:00,False,ICE,3612321124108775378-2407191728,5,2024-07-19 19:45:00,2024-07-19 19:53:00,2024-07-19 19:51:00,2024-07-19 19:58:00
Stuttgart Hbf,ICE 1211,Innsbruck Hbf,2,2024-07-19 19:17:00,True,ICE,6795498665772062818-2407191324,8,2024-07-19 19:08:00,2024-07-19 19:10:00,2024-07-19 19:15:00,2024-07-19 19:17:00
Stuttgart Hbf,ICE 2411,München Hbf,24,2024-07-19 20:38:00,False,ICE,5224976432653514129-2407191229,18,2024-07-19 20:08:00,2024-07-19 20:33:00,2024-07-19 20:14:00,2024-07-19 20:38:00
Stuttgart Hbf,ICE 590,Frankfurt(Main)Hbf,3,2024-07-19 20:54:00,False,ICE,-7610672940066525446-2407191846,5,2024-07-19 20:43:00,2024-07-19 20:46:00,2024-07-19 20:51:00,2024-07-19 20:54:00
Stuttgart Hbf,ICE 910,Saarbrücken Hbf,8,2024-07-19 20:46:00,False,ICE,6195485783263057734-2407191828,5,2024-07-19 20:31:00,2024-07-19 20:41:00,2024-07-19 20:38:00,2024-07-19 20:46:00
Stuttgart Hbf,ICE 2308,Frankfurt(Main)Hbf,0,2024-07-19 22:05:00,True,ICE,993826748729604473-2407191946,5,2024-07-19 21:59:00,2024-07-19 21:59:00,2024-07-19 22:05:00,2024-07-19 22:05:00
Stuttgart Hbf,ICE 560,Karlsruhe Hbf,3,2024-07-19 21:14:00,False,ICE,-1895474681646249837-2407191901,6,2024-07-19 21:03:00,2024-07-19 21:09:00,2024-07-19 21:11:00,2024-07-19 21:14:00
Stuttgart Hbf,ICE 693,München Hbf,33,2024-07-19 21:48:00,False,ICE,-5198077084450588432-2407191524,8,2024-07-19 21:08:00,2024-07-19 21:43:00,2024-07-19 21:15:00,2024-07-19 21:48:00
Stuttgart Hbf,ICE 990,Frankfurt(Main)Hbf,3,2024-07-19 22:54:00,False,ICE,-2320340282101811304-2407192043,6,2024-07-19 22:43:00,2024-07-19 22:47:00,2024-07-19 22:51:00,2024-07-19 22:54:00
Stuttgart Hbf,ICE 2413,München Hbf,0,2024-07-19 22:14:00,True,ICE,-5721089426791775973-2407191044,23,2024-07-19 22:08:00,2024-07-20 00:20:00,2024-07-19 22:14:00,2024-07-19 22:14:00
Stuttgart Hbf,ICE 695,München Hbf,31,2024-07-19 23:46:00,False,ICE,362679773391941489-2407191724,8,2024-07-19 23:08:00,2024-07-19 23:40:00,2024-07-19 23:15:00,2024-07-19 23:46:00
Stuttgart Hbf,ICE 698,Berlin Gesundbrunnen,0,2024-07-20 00:11:00,False,ICE,7108274583246193747-2407192151,5,2024-07-20 00:01:00,2024-07-20 00:01:00,2024-07-20 00:11:00,2024-07-20 00:11:00
Stuttgart Hbf,ICE 618,Köln Hbf,2,2024-07-20 02:24:00,False,ICE,2686007473625185344-2407200007,5,2024-07-20 02:16:00,2024-07-20 02:17:00,2024-07-20 02:22:00,2024-07-20 02:24:00
Stuttgart Hbf,ICE 619,München Hbf,-1,2024-07-20 03:38:00,False,ICE,8701286456892320958-2407192247,5,2024-07-20 03:24:00,2024-07-20 03:13:00,2024-07-20 03:39:00,2024-07-20 03:38:00
Stuttgart Hbf,ICE 699,München Hbf,-1,2024-07-20 05:11:00,False,ICE,-7138074359361066746-2407191919,15,2024-07-20 04:52:00,2024-07-20 04:49:00,2024-07-20 05:12:00,2024-07-20 05:11:00
Stuttgart Hbf,ICE 1061,München Hbf,8,2024-07-20 06:00:00,False,ICE,5427594935199921006-2407200453,5,2024-07-20 05:45:00,2024-07-20 05:49:00,2024-07-20 05:52:00,2024-07-20 06:00:00
Stuttgart Hbf,ICE 22016,Hamburg-Altona,2,2024-07-20 05:53:00,False,ICE,8488895160366256058-2407200324,5,2024-07-20 05:45:00,2024-07-20 05:48:00,2024-07-20 05:51:00,2024-07-20 05:53:00
Stuttgart Hbf,ICE 1068,Karlsruhe Hbf,0,2024-07-20 07:10:00,True,ICE,1847313071699172804-2407200500,5,2024-07-20 07:04:00,2024-07-20 07:04:00,2024-07-20 07:10:00,2024-07-20 07:10:00
Stuttgart Hbf,ICE 717,München Hbf,2,2024-07-20 08:01:00,False,ICE,-4746884754763411071-2407200605,4,2024-07-20 07:53:00,2024-07-20 07:56:00,2024-07-20 07:59:00,2024-07-20 08:01:00
Stuttgart Hbf,ICE 991,München Hbf,0,2024-07-20 07:15:00,False,ICE,4178793572863103484-2407200526,5,2024-07-20 07:07:00,2024-07-20 07:06:00,2024-07-20 07:15:00,2024-07-20 07:15:00
Stuttgart Hbf,ICE 2412,Hamburg-Altona,10,2024-07-20 08:01:00,False,ICE,4340345157597797141-2407200532,5,2024-07-20 07:45:00,2024-07-20 07:52:00,2024-07-20 07:51:00,2024-07-20 08:01:00
Stuttgart Hbf,ICE 2512,Frankfurt(Main)Hbf,2,2024-07-20 08:07:00,False,ICE,-8394972919237501261-2407200543,5,2024-07-20 07:59:00,2024-07-20 07:59:00,2024-07-20 08:05:00,2024-07-20 08:07:00
Stuttgart Hbf,ICE 267,München Hbf,0,2024-07-20 08:51:00,True,ICE,9036257144873715932-2407200550,11,2024-07-20 08:45:00,2024-07-20 08:45:00,2024-07-20 08:51:00,2024-07-20 08:51:00
Stuttgart Hbf,ICE 692,Hamburg Hbf,0,2024-07-20 08:51:00,True,ICE,-690776802853422910-2407200641,5,2024-07-20 08:44:00,2024-07-20 08:44:00,2024-07-20 08:51:00,2024-07-20 08:51:00
Stuttgart Hbf,ICE 913,München Hbf,3,2024-07-20 09:31:00,False,ICE,9025370439367946468-2407200651,7,2024-07-20 09:22:00,2024-07-20 09:21:00,2024-07-20 09:28:00,2024-07-20 09:31:00
Stuttgart Hbf,ICE 591,München Hbf,2,2024-07-20 09:17:00,False,ICE,7394330786495536556-2407200705,4,2024-07-20 09:08:00,2024-07-20 09:09:00,2024-07-20 09:15:00,2024-07-20 09:17:00
Stuttgart Hbf,ICE 2501,München Hbf,4,2024-07-20 10:03:00,False,ICE,-4712900064770768337-2407200801,4,2024-07-20 09:52:00,2024-07-20 09:55:00,2024-07-20 09:59:00,2024-07-20 10:03:00
Stuttgart Hbf,ICE 2410,Hamburg-Altona,4,2024-07-20 09:55:00,False,ICE,3110215159235448756-2407200728,5,2024-07-20 09:45:00,2024-07-20 09:50:00,2024-07-20 09:51:00,2024-07-20 09:55:00
Stuttgart Hbf,ICE 2510,Frankfurt(Main)Hbf,18,2024-07-20 10:23:00,False,ICE,8355114340284714121-2407200746,5,2024-07-20 09:59:00,2024-07-20 10:18:00,2024-07-20 10:05:00,2024-07-20 10:23:00
Stuttgart Hbf,ICE 690,Hamburg Hbf,23,2024-07-20 11:14:00,False,ICE,-2543008509222161707-2407200846,5,2024-07-20 10:43:00,2024-07-20 11:04:00,2024-07-20 10:51:00,2024-07-20 11:14:00
Stuttgart Hbf,ICE 563,München Hbf,0,2024-07-20 10:51:00,True,ICE,7515891464844108057-2407200827,6,2024-07-20 10:45:00,2024-07-20 10:45:00,2024-07-20 10:51:00,2024-07-20 10:51:00
Stuttgart Hbf,ICE 2401,München Hbf,42,2024-07-20 10:56:00,False,ICE,2625137238235520637-2407200011,20,2024-07-20 10:08:00,2024-07-20 10:51:00,2024-07-20 10:14:00,2024-07-20 10:56:00
Stuttgart Hbf,ICE 568,Karlsruhe Hbf,8,2024-07-20 11:20:00,False,ICE,-5628776902806503379-2407200903,5,2024-07-20 11:02:00,2024-07-20 11:14:00,2024-07-20 11:12:00,2024-07-20 11:20:00
Stuttgart Hbf,ICE 2508,Frankfurt(Main)Hbf,10,2024-07-20 12:15:00,False,ICE,2118840296672669969-2407200947,5,2024-07-20 11:59:00,2024-07-20 12:05:00,2024-07-20 12:05:00,2024-07-20 12:15:00
Stuttgart Hbf,ICE 2408,Hamburg-Altona,2,2024-07-20 11:53:00,False,ICE,263505606232155959-2407200927,5,2024-07-20 11:45:00,2024-07-20 11:46:00,2024-07-20 11:51:00,2024-07-20 11:53:00
Stuttgart Hbf,ICE 2503,München Hbf,3,2024-07-20 12:02:00,False,ICE,-1324707288457092225-2407200954,4,2024-07-20 11:53:00,2024-07-20 11:57:00,2024-07-20 11:59:00,2024-07-20 12:02:00
Stuttgart Hbf,ICE 593,München Hbf,6,2024-07-20 11:21:00,False,ICE,-602704781851165380-2407200514,10,2024-07-20 11:08:00,2024-07-20 11:16:00,2024-07-20 11:15:00,2024-07-20 11:21:00
Stuttgart Hbf,ICE 2403,München Hbf,19,2024-07-20 12:33:00,False,ICE,-1834385079321189756-2407200429,15,2024-07-20 12:08:00,2024-07-20 12:28:00,2024-07-20 12:14:00,2024-07-20 12:33:00
Stuttgart Hbf,ICE 1218,Hamburg Hbf,13,2024-07-20 13:04:00,False,ICE,8983673647294408675-2407200840,11,2024-07-20 12:43:00,2024-07-20 12:59:00,2024-07-20 12:51:00,2024-07-20 13:04:00
Stuttgart Hbf,ICE 565,München Hbf,0,2024-07-20 12:51:00,True,ICE,3705893801311502416-2407201204,3,2024-07-20 12:45:00,2024-07-20 12:45:00,2024-07-20 12:51:00,2024-07-20 12:51:00
Stuttgart Hbf,ICE 595,München Hbf,0,2024-07-20 13:15:00,False,ICE,-1022737495770976944-2407200723,8,2024-07-20 13:08:00,2024-07-20 13:06:00,2024-07-20 13:15:00,2024-07-20 13:15:00
Stuttgart Hbf,ICE 2406,Hamburg-Altona,2,2024-07-20 13:53:00,False,ICE,-8978030187738286064-2407201128,5,2024-07-20 13:45:00,2024-07-20 13:48:00,2024-07-20 13:51:00,2024-07-20 13:53:00
Stuttgart Hbf,ICE 2505,München Hbf,8,2024-07-20 14:07:00,False,ICE,-1386351384940595123-2407201153,4,2024-07-20 13:53:00,2024-07-20 14:02:00,2024-07-20 13:59:00,2024-07-20 14:07:00
Stuttgart Hbf,ICE 2506,Frankfurt(Main)Hbf,10,2024-07-20 14:15:00,False,ICE,-3190940513038667025-2407201148,5,2024-07-20 13:59:00,2024-07-20 14:10:00,2024-07-20 14:05:00,2024-07-20 14:15:00
Stuttgart Hbf,ICE 566,Karlsruhe Hbf,1,2024-07-20 13:10:00,False,ICE,-4243685153474784824-2407201103,5,2024-07-20 13:02:00,2024-07-20 13:05:00,2024-07-20 13:09:00,2024-07-20 13:10:00
Stuttgart Hbf,ICE 1096,Hamburg Hbf,13,2024-07-20 15:04:00,False,ICE,7265904803286392428-2407201247,5,2024-07-20 14:43:00,2024-07-20 14:59:00,2024-07-20 14:51:00,2024-07-20 15:04:00
Stuttgart Hbf,ICE 2405,München Hbf,8,2024-07-20 14:22:00,False,ICE,-5623276319120077997-2407200629,14,2024-07-20 14:08:00,2024-07-20 14:17:00,2024-07-20 14:14:00,2024-07-20 14:22:00
Stuttgart Hbf,ICE 567,München Hbf,4,2024-07-20 14:55:00,True,ICE,3762301582140299933-2407201404,3,2024-07-20 14:45:00,2024-07-20 14:50:00,2024-07-20 14:51:00,2024-07-20 14:55:00
Stuttgart Hbf,ICE 2507,München Hbf,2,2024-07-20 16:01:00,False,ICE,8807778814697037054-2407201354,4,2024-07-20 15:53:00,2024-07-20 15:56:00,2024-07-20 15:59:00,2024-07-20 16:01:00
Stuttgart Hbf,ICE 597,München Hbf,78,2024-07-20 16:33:00,False,ICE,434865117917205190-2407200924,8,2024-07-20 15:08:00,2024-07-20 16:17:00,2024-07-20 15:15:00,2024-07-20 16:33:00
Stuttgart Hbf,ICE 2404,Hamburg-Altona,2,2024-07-20 15:53:00,False,ICE,9027111534189161094-2407201327,5,2024-07-20 15:45:00,2024-07-20 15:47:00,2024-07-20 15:51:00,2024-07-20 15:53:00
Stuttgart Hbf,ICE 564,Karlsruhe Hbf,0,2024-07-20 15:09:00,True,ICE,-1073960129091467682-2407201303,5,2024-07-20 15:02:00,2024-07-20 15:02:00,2024-07-20 15:09:00,2024-07-20 15:09:00
Stuttgart Hbf,ICE 2504,Frankfurt(Main)Hbf,6,2024-07-20 16:11:00,False,ICE,-3746817127465080930-2407201348,5,2024-07-20 15:59:00,2024-07-20 16:06:00,2024-07-20 16:05:00,2024-07-20 16:11:00
Stuttgart Hbf,ICE 2407,München Hbf,12,2024-07-20 16:26:00,False,ICE,-6564341875414589886-2407200829,14,2024-07-20 16:08:00,2024-07-20 16:21:00,2024-07-20 16:14:00,2024-07-20 16:26:00
Stuttgart Hbf,ICE 569,München Hbf,35,2024-07-20 17:26:00,False,ICE,-7759827436146803415-2407201604,3,2024-07-20 16:45:00,2024-07-20 16:52:00,2024-07-20 16:51:00,2024-07-20 17:26:00
Stuttgart Hbf,ICE 594,Hamburg Hbf,3,2024-07-20 16:54:00,False,ICE,1140779865956290650-2407201446,5,2024-07-20 16:43:00,2024-07-20 16:45:00,2024-07-20 16:51:00,2024-07-20 16:54:00
Stuttgart Hbf,ICE 599,München Hbf,2,2024-07-20 17:16:00,False,ICE,3567808221161966225-2407201124,8,2024-07-20 17:08:00,2024-07-20 17:11:00,2024-07-20 17:14:00,2024-07-20 17:16:00
Stuttgart Hbf,ICE 2509,München Hbf,7,2024-07-20 18:06:00,False,ICE,-8570183957246820181-2407201554,4,2024-07-20 17:52:00,2024-07-20 17:57:00,2024-07-20 17:59:00,2024-07-20 18:06:00
Stuttgart Hbf,ICE 2402,Dortmund Hbf,1,2024-07-20 17:52:00,False,ICE,-5049952125224097798-2407201528,5,2024-07-20 17:45:00,2024-07-20 17:45:00,2024-07-20 17:51:00,2024-07-20 17:52:00
Stuttgart Hbf,ICE 562,Saarbrücken Hbf,0,2024-07-20 17:08:00,True,ICE,-6869650552962585885-2407201502,5,2024-07-20 17:02:00,2024-07-20 17:02:00,2024-07-20 17:08:00,2024-07-20 17:08:00
Stuttgart Hbf,ICE 2502,Frankfurt(Main)Hbf,8,2024-07-20 18:13:00,False,ICE,-1481309699314519873-2407201547,5,2024-07-20 17:59:00,2024-07-20 18:08:00,2024-07-20 18:05:00,2024-07-20 18:13:00
Stuttgart Hbf,ICE 1069,München Hbf,0,2024-07-20 18:51:00,True,ICE,7280991471195430281-2407201804,3,2024-07-20 18:45:00,2024-07-20 18:45:00,2024-07-20 18:51:00,2024-07-20 18:51:00
Stuttgart Hbf,ICE 2409,München Hbf,16,2024-07-20 18:30:00,False,ICE,4921089780310698838-2407201030,14,2024-07-20 18:08:00,2024-07-20 18:25:00,2024-07-20 18:14:00,2024-07-20 18:30:00
Stuttgart Hbf,ICE 592,Frankfurt(Main)Hbf,8,2024-07-20 18:59:00,False,ICE,5089820149948252230-2407201646,5,2024-07-20 18:43:00,2024-07-20 18:54:00,2024-07-20 18:51:00,2024-07-20 18:59:00
Stuttgart Hbf,ICE 266,Karlsruhe Hbf,0,2024-07-20 19:12:00,True,ICE,-2795453744905001153-2407201659,6,2024-07-20 19:02:00,2024-07-20 19:02:00,2024-07-20 19:12:00,2024-07-20 19:12:00
Stuttgart Hbf,ICE 2511,München Hbf,0,2024-07-20 19:59:00,False,ICE,-6444941605235901936-2407201747,4,2024-07-20 19:53:00,2024-07-20 19:52:00,2024-07-20 19:59:00,2024-07-20 19:59:00
Stuttgart Hbf,ICE 2500,Frankfurt(Main)Hbf,7,2024-07-20 20:12:00,False,ICE,7958024030493783972-2407201747,5,2024-07-20 19:59:00,2024-07-20 20:07:00,2024-07-20 20:05:00,2024-07-20 20:12:00
Stuttgart Hbf,ICE 1211,Innsbruck Hbf,5,2024-07-20 19:20:00,False,ICE,6795498665772062818-2407201324,8,2024-07-20 19:08:00,2024-07-20 19:15:00,2024-07-20 19:15:00,2024-07-20 19:20:00
Stuttgart Hbf,ICE 2400,Berlin Ostbahnhof,25,2024-07-20 20:16:00,False,ICE,3612321124108775378-2407201728,5,2024-07-20 19:45:00,2024-07-20 20:10:00,2024-07-20 19:51:00,2024-07-20 20:16:00
Stuttgart Hbf,ICE 2411,München Hbf,11,2024-07-20 20:25:00,False,ICE,5224976432653514129-2407201229,14,2024-07-20 20:08:00,2024-07-20 20:20:00,2024-07-20 20:14:00,2024-07-20 20:25:00
Stuttgart Hbf,ICE 590,Frankfurt(Main)Hbf,2,2024-07-20 20:53:00,False,ICE,-7610672940066525446-2407201846,5,2024-07-20 20:43:00,2024-07-20 20:48:00,2024-07-20 20:51:00,2024-07-20 20:53:00
Stuttgart Hbf,ICE 910,Saarbrücken Hbf,2,2024-07-20 20:40:00,False,ICE,6195485783263057734-2407201828,5,2024-07-20 20:31:00,2024-07-20 20:33:00,2024-07-20 20:38:00,2024-07-20 20:40:00
Stuttgart Hbf,ICE 990,Frankfurt(Main)Hbf,0,2024-07-20 22:51:00,False,ICE,-2320340282101811304-2407202043,6,2024-07-20 22:43:00,2024-07-20 22:43:00,2024-07-20 22:51:00,2024-07-20 22:51:00
Stuttgart Hbf,ICE 2413,München Hbf,0,2024-07-20 22:14:00,True,ICE,-5721089426791775973-2407201044,19,2024-07-20 22:08:00,2024-07-20 22:33:00,2024-07-20 22:14:00,2024-07-20 22:14:00
Stuttgart Hbf,ICE 695,München Hbf,47,2024-07-21 00:02:00,False,ICE,362679773391941489-2407201724,8,2024-07-20 23:08:00,2024-07-20 23:54:00,2024-07-20 23:15:00,2024-07-21 00:02:00
Stuttgart Hbf,ICE 698,Berlin Gesundbrunnen,0,2024-07-21 00:11:00,False,ICE,7108274583246193747-2407202151,5,2024-07-21 00:01:00,2024-07-21 00:01:00,2024-07-21 00:11:00,2024-07-21 00:11:00
Stuttgart Hbf,ICE 618,Köln Hbf,34,2024-07-21 02:56:00,False,ICE,2686007473625185344-2407210001,6,2024-07-21 02:16:00,2024-07-21 02:46:00,2024-07-21 02:22:00,2024-07-21 02:56:00
Stuttgart Hbf,ICE 619,München Hbf,0,2024-07-21 03:39:00,False,ICE,8701286456892320958-2407202247,5,2024-07-21 03:24:00,2024-07-21 03:11:00,2024-07-21 03:39:00,2024-07-21 03:39:00
Stuttgart Hbf,ICE 699,München Hbf,0,2024-07-21 05:12:00,False,ICE,-7138074359361066746-2407201919,15,2024-07-21 04:52:00,2024-07-21 04:49:00,2024-07-21 05:12:00,2024-07-21 05:12:00
Stuttgart Hbf,ICE 22016,Hamburg-Altona,0,2024-07-21 05:51:00,False,ICE,8488895160366256058-2407210324,5,2024-07-21 05:45:00,2024-07-21 05:44:00,2024-07-21 05:51:00,2024-07-21 05:51:00
Stuttgart Hbf,ICE 2512,Frankfurt(Main)Hbf,11,2024-07-21 08:16:00,False,ICE,-8394972919237501261-2407210543,5,2024-07-21 07:59:00,2024-07-21 08:11:00,2024-07-21 08:05:00,2024-07-21 08:16:00
Stuttgart Hbf,ICE 2412,Hamburg-Altona,21,2024-07-21 08:12:00,False,ICE,4340345157597797141-2407210532,5,2024-07-21 07:45:00,2024-07-21 08:08:00,2024-07-21 07:51:00,2024-07-21 08:12:00
Stuttgart Hbf,ICE 717,München Hbf,2,2024-07-21 08:01:00,False,ICE,-4746884754763411071-2407210605,4,2024-07-21 07:53:00,2024-07-21 07:55:00,2024-07-21 07:59:00,2024-07-21 08:01:00
Stuttgart Hbf,ICE 991,München Hbf,1,2024-07-21 07:16:00,False,ICE,-7359570459134542882-2407210630,2,2024-07-21 07:07:00,2024-07-21 07:08:00,2024-07-21 07:15:00,2024-07-21 07:16:00
Stuttgart Hbf,ICE 1068,Karlsruhe Hbf,0,2024-07-21 07:10:00,True,ICE,1847313071699172804-2407210500,5,2024-07-21 07:04:00,2024-07-21 07:04:00,2024-07-21 07:10:00,2024-07-21 07:10:00
Stuttgart Hbf,ICE 267,München Hbf,0,2024-07-21 08:51:00,True,ICE,2699105162572162604-2407210805,3,2024-07-21 08:45:00,2024-07-21 08:45:00,2024-07-21 08:51:00,2024-07-21 08:51:00
Stuttgart Hbf,ICE 692,Hamburg Hbf,1,2024-07-21 08:52:00,False,ICE,-690776802853422910-2407210641,5,2024-07-21 08:44:00,2024-07-21 08:42:00,2024-07-21 08:51:00,2024-07-21 08:52:00
Stuttgart Hbf,ICE 2510,Frankfurt(Main)Hbf,9,2024-07-21 10:14:00,False,ICE,8355114340284714121-2407210746,5,2024-07-21 09:59:00,2024-07-21 10:05:00,2024-07-21 10:05:00,2024-07-21 10:14:00
Stuttgart Hbf,ICE 591,München Hbf,10,2024-07-21 09:25:00,False,ICE,7394330786495536556-2407210705,4,2024-07-21 09:08:00,2024-07-21 09:20:00,2024-07-21 09:15:00,2024-07-21 09:25:00
Stuttgart Hbf,ICE 913,München Hbf,20,2024-07-21 09:48:00,False,ICE,9025370439367946468-2407210651,7,2024-07-21 09:22:00,2024-07-21 09:43:00,2024-07-21 09:28:00,2024-07-21 09:48:00
Stuttgart Hbf,ICE 2410,Hamburg-Altona,3,2024-07-21 09:54:00,False,ICE,3110215159235448756-2407210728,5,2024-07-21 09:45:00,2024-07-21 09:49:00,2024-07-21 09:51:00,2024-07-21 09:54:00
Stuttgart Hbf,ICE 2501,München Hbf,2,2024-07-21 10:01:00,False,ICE,-4712900064770768337-2407210801,4,2024-07-21 09:52:00,2024-07-21 09:56:00,2024-07-21 09:59:00,2024-07-21 10:01:00
Stuttgart Hbf,ICE 563,München Hbf,0,2024-07-21 10:51:00,True,ICE,7515891464844108057-2407210827,6,2024-07-21 10:45:00,2024-07-21 10:45:00,2024-07-21 10:51:00,2024-07-21 10:51:00
Stuttgart Hbf,ICE 2401,München Hbf,8,2024-07-21 10:22:00,False,ICE,2625137238235520637-2407210011,20,2024-07-21 10:08:00,2024-07-21 10:17:00,2024-07-21 10:14:00,2024-07-21 10:22:00
Stuttgart Hbf,ICE 690,Hamburg Hbf,2,2024-07-21 10:53:00,False,ICE,-2543008509222161707-2407210846,5,2024-07-21 10:43:00,2024-07-21 10:44:00,2024-07-21 10:51:00,2024-07-21 10:53:00
Stuttgart Hbf,ICE 568,Karlsruhe Hbf,0,2024-07-21 11:12:00,False,ICE,-5628776902806503379-2407210903,5,2024-07-21 11:02:00,2024-07-21 11:01:00,2024-07-21 11:12:00,2024-07-21 11:12:00
